,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_clear,Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Location_coastal,Location_inland,Location_mountain,Weather Type,prediction
7347,1.0871454415989659,-1.9565745974237263,-0.8442792323526979,1.2941813464614385,2.911221044878871,-0.26651215941567374,1.7859442328411392,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
7411,1.0295789464414384,-0.3269803648053653,-0.33799524484966437,-1.0809802849497026,0.1101080539721461,0.7707562100414407,1.0446963022196547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3,3
6125,0.9144459561263834,-1.8084296671856934,-0.48264781270767393,-1.674770692802488,0.24002931587798618,1.289390394769998,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
3975,0.3963474997086359,0.5618892166228315,-0.12101639306265005,0.9816600791704989,-0.25240137334149354,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
12317,-0.17931745186663905,0.3643626429721211,-0.12101639306265005,0.2628611644013377,0.22759286107233498,-0.26651215941567374,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
3019,-0.40958343249674906,-0.42574365163072053,0.6745727301564025,0.8253994455250291,0.11936924372103534,-0.26651215941567374,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
7009,1.432544412544131,-0.030690504329299696,-1.0612580841397121,-1.3309972987824543,0.5170711920804559,0.25212202531288347,0.8964467160953579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,3
11347,-1.7336128211198816,1.993956875590482,3.133666383742565,1.2941813464614385,-0.2947382407649851,2.585975856591391,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
6406,0.7993129658113284,-0.8207967989321413,-0.4103215287786692,-1.6122664393443,0.5379750203708037,1.289390394769998,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
5786,2.238475344749516,0.9075607205115748,-0.04869010913364527,1.5441983602941902,0.2347372074500486,2.0673416718628337,1.1929458883439517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
6315,3.735204218845231,0.31498099955944353,1.180856717659436,0.7003909386086532,0.3522220145502345,2.585975856591391,-1.3272970757690956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
7274,0.10851502392099842,-1.7096663803603382,-0.2656689609206596,-1.3935015522406422,0.5956590022353118,1.8080245794985552,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
10746,1.3749779173866032,-1.117086659408207,-1.2782369359267265,-1.3935015522406422,0.21462719542389064,0.25212202531288347,0.006949199349576417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
2343,-1.215514364702134,1.0557056507496076,0.8915515819434169,0.4503739247759015,-0.35983117442860346,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9560,-1.3882138501747165,-0.3763620082180429,0.7468990140854073,0.7941473187959351,-0.2783327046383822,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8879,-2.136578287222574,1.6976670151144164,2.193424692665503,0.856651572254123,-0.6262888337751981,1.289390394769998,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
13027,-0.5247164228118041,-0.1788354345673325,-1.422889503784736,-0.2996771167223536,0.10534515638700469,-0.785146344144231,0.8964467160953579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
13115,1.202278431914021,0.31498099955944353,2.4104035444525174,0.7628951920668411,0.13868543948300358,-1.0444634365085097,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1
10659,2.123342354434461,1.7964303019397716,2.4104035444525174,1.5129462335650963,-0.005259909756867164,0.5114391176771621,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
3652,-0.006617966394056577,1.500140441463706,-0.19334267699165483,1.4191898533778142,-0.046538355494769416,0.7707562100414407,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
4138,-0.06418446155158407,-0.2775987213926877,0.6022464462273978,1.2316770930032506,-0.2756866504244135,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1
7947,-0.5822829179693315,1.7964303019397716,1.3255092855174455,0.9816600791704989,0.1852559936488434,-0.26651215941567374,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1
8995,0.3963474997086359,-0.5245069384560758,-0.48264781270767393,-1.2372409185951725,0.20324916230382575,1.5487074871342765,1.1929458883439517,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
2841,-0.23688394702416657,-0.22821707798001012,-0.48264781270767393,-1.0184760314915147,-0.06797139462791328,-0.007195067051395136,0.1551987854738733,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
2923,-1.330647355017189,0.9075607205115748,-0.48264781270767393,0.012844150568586054,-0.37676592139799947,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
4657,-1.445780345332244,0.8581790770988972,-1.133584368068717,1.3254334731905324,-0.26377940646155845,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
582,-0.12175095670911157,1.00632400733693,1.1085304337304311,1.1066685860868748,-0.11374813252956037,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
2137,0.6266134803387459,0.46312592979747635,-0.12101639306265005,0.887903698983217,0.11328331902890804,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
4866,-0.06418446155158407,0.7100341468608643,0.09596245872436429,0.3878696713177136,0.3045930386988083,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
7100,0.8568794609688559,-0.1788354345673325,-0.04869010913364527,0.7003909386086532,0.3450776681725209,-0.785146344144231,-0.14130038677472048,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
4944,0.5114804900236909,0.46312592979747635,1.3978355694464504,0.6066345584213714,-0.15873105416702074,-0.26651215941567374,-0.5860491451476112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
1852,0.8568794609688559,-0.6726518686941085,-1.2059106519977218,-1.2997451720533604,0.5580850323969616,1.8080245794985552,1.3411954744682486,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
3253,-0.46714992765427654,1.1050872941622851,3.3506452355295795,0.6066345584213714,-0.1627001354879724,-1.0444634365085097,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
6396,-1.6184798308048265,-0.1294537911546549,1.2531830015884406,0.2628611644013377,-0.545319574827773,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
5957,-0.40958343249674906,1.4013771546383509,0.7468990140854073,0.887903698983217,-0.3791473701905717,-0.26651215941567374,-0.4377995590233143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
6611,-1.6184798308048265,0.11745442590873312,0.02363617479535951,0.9504079524414049,-0.4320684544699354,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8683,1.0295789464414384,0.9569423639242524,0.24061502658237385,1.5129462335650963,0.17731783100694007,0.25212202531288347,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0
1118,0.05094852876347092,0.06807278249605551,0.02363617479535951,-0.705954764200575,-0.1148065542151497,-0.785146344144231,0.4516979577224671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
13074,0.7417464706538008,0.06807278249605551,0.09596245872436429,0.23160903767224378,0.2593455116399514,-1.0444634365085097,-1.3272970757690956,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
561,-1.676046325962354,0.3643626429721211,1.0362041498014265,-0.08091222961869583,-0.4778451923715855,-0.785146344144231,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
2330,-0.12175095670911157,-0.3269803648053653,0.24061502658237385,1.2316770930032506,0.15270952681703426,-0.5258292517799524,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1
6343,-1.5033468404897714,0.7100341468608643,-0.2656689609206596,0.7316430653377471,-0.6540724030218659,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
9605,-0.12175095670911157,1.3026138678129955,1.470161853375455,0.887903698983217,-0.36962157502028586,-1.0444634365085097,-1.3272970757690956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
850,0.6841799754962734,1.1050872941622851,2.844361248026546,1.5754504870232842,-0.27806809921698566,1.0300733024057194,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
2446,2.1809088495919884,0.11745442590873312,0.529920162298393,0.856651572254123,0.3350226621594419,-0.007195067051395136,1.0446963022196547,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0
7266,0.6266134803387459,1.1544689375749628,-0.12101639306265005,-0.04966010288960187,0.2633145929609061,-0.26651215941567374,-0.4377995590233143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
13042,0.6841799754962734,0.018691139083377908,-0.33799524484966437,0.07534840402677398,-0.06691297294232397,-0.5258292517799524,-1.3272970757690956,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
8638,3.620071228530176,1.5495220848763835,2.193424692665503,0.7941473187959351,0.3088267254411566,0.25212202531288347,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0
7980,1.9506428689618784,0.5125075732101539,-0.2656689609206596,1.5441983602941902,0.16117690030173376,-1.0444634365085097,1.0446963022196547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
1126,-0.40958343249674906,1.00632400733693,1.3255092855174455,1.3879377266487203,-0.3804703972975546,-1.0444634365085097,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
2033,0.6841799754962734,-0.5738885818687534,-1.3505632198557314,-0.705954764200575,0.22732825565093842,-0.785146344144231,0.006949199349576417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
12701,-1.7336128211198816,1.00632400733693,0.9638778658724216,1.2629292197323445,-0.5310308820723458,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
10658,-1.5033468404897714,-0.22821707798001012,1.3978355694464504,0.887903698983217,-0.1838685691997197,-1.0444634365085097,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
8285,0.3387810045511084,1.1544689375749628,0.02363617479535951,0.7628951920668411,0.20854127073176332,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
13180,-0.5247164228118041,-0.3269803648053653,1.0362041498014265,0.9191558257123109,0.18446217738465367,-0.26651215941567374,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1
7388,-1.676046325962354,1.0557056507496076,0.24061502658237385,1.4191898533778142,-0.4606458399807899,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
7589,0.5690469851812184,0.11745442590873312,0.09596245872436429,-0.2684249899932596,-0.0801432440121649,-0.26651215941567374,0.006949199349576417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
7198,-0.40958343249674906,-0.6726518686941085,0.24061502658237385,-0.8309632711169509,-0.08913982833965757,-0.5258292517799524,0.006949199349576417,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0
3701,-1.5033468404897714,0.6112708600355091,-0.33799524484966437,1.0441643326286867,-0.29553205702917484,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
12998,1.2598449270715484,-1.2652315896462398,-0.2656689609206596,-1.1434845384078904,0.5244801438795661,1.8080245794985552,0.5999475438467641,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
2730,-1.1579478695446066,-0.3763620082180429,0.7468990140854073,0.6066345584213714,-0.2579580871908277,-1.0444634365085097,-1.030797903520502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
7958,-1.676046325962354,0.1668360693214107,0.3852675944403834,-0.04966010288960187,-0.5061579724610434,-1.0444634365085097,-1.1790474896447989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
2380,0.8568794609688559,-0.030690504329299696,0.6022464462273978,1.3879377266487203,1.9475281001516558,1.8080245794985552,-1.030797903520502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0
10948,1.0295789464414384,-0.42574365163072053,-0.12101639306265005,-1.2059887918660785,0.23553102371423834,1.5487074871342765,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
10694,0.6841799754962734,-1.4133765198842725,-0.8442792323526979,-1.3935015522406422,0.249555111048269,1.8080245794985552,1.1929458883439517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3,3
3151,0.6266134803387459,0.26559935614676594,0.7468990140854073,1.0441643326286867,-0.051830463922706994,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
1073,-0.006617966394056577,0.31498099955944353,0.529920162298393,-1.3622494255115483,0.0606268401709409,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
12241,0.7417464706538008,0.06807278249605551,1.0362041498014265,0.2941132911304317,-0.2434047890140039,-1.0444634365085097,-0.4377995590233143,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1
10295,0.05094852876347092,1.500140441463706,-0.4103215287786692,0.6378866851504653,0.062479078120719955,-0.26651215941567374,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
11024,-2.2517112775376287,-0.8701784423448189,-0.8442792323526979,0.2628611644013377,-2.794994867543524,-0.26651215941567374,1.7859442328411392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2
938,0.9720124512839109,-0.5245069384560758,-0.2656689609206596,-1.643518566073394,0.23923549961379345,1.289390394769998,0.8964467160953579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
12108,0.8568794609688559,-1.0183233725828518,-0.2656689609206596,-1.487257932427924,0.3752426862117578,1.289390394769998,1.0446963022196547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3
7366,0.9720124512839109,-0.7220335121067861,-0.6996266644946882,-1.45600580569883,0.4419232524037586,0.7707562100414407,1.3411954744682486,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,3
8036,-1.0428148792295515,-0.1788354345673325,1.3255092855174455,0.16910478421405586,-0.6863542644322784,-0.785146344144231,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
7343,-0.2944504421816941,0.8087974336862196,0.6745727301564025,-0.11216435634778979,0.17149651173620933,-0.5258292517799524,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
8420,-0.46714992765427654,-0.8207967989321413,0.6022464462273978,-0.8934675245751388,0.2310327315504935,-0.5258292517799524,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
10677,2.1809088495919884,0.6606525034481867,-1.3505632198557314,1.5754504870232842,0.36042478261353744,-0.785146344144231,-0.4377995590233143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
6031,-1.330647355017189,1.3519955112256732,-0.5549740966366787,0.20035691094314984,-0.3116729877343811,-0.785146344144231,-0.5860491451476112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
7562,-0.40958343249674906,1.3026138678129955,-0.04869010913364527,1.2629292197323445,-0.16111250295959295,-0.785146344144231,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
98,-1.330647355017189,0.9075607205115748,-0.6996266644946882,0.012844150568586054,-0.6641274090349448,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
10513,0.10851502392099842,1.1544689375749628,1.1085304337304311,1.0441643326286867,0.12624898467735238,-0.26651215941567374,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
6073,0.16608151907852592,-0.22821707798001012,-0.19334267699165483,-1.674770692802488,0.13842083406160702,1.289390394769998,0.8964467160953579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,3
10260,-1.0428148792295515,0.8581790770988972,1.180856717659436,0.4503739247759015,-0.37067999670587215,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
13128,1.202278431914021,0.018691139083377908,-0.33799524484966437,-1.2372409185951725,0.3223216019323941,0.5114391176771621,0.30344837159817023,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
3329,0.16608151907852592,0.46312592979747635,-0.48264781270767393,-0.23717286326416565,0.30088856279925325,-0.26651215941567374,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0
11441,-0.9276818889144965,0.46312592979747635,0.8915515819434169,0.20035691094314984,-0.16349395175216214,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12693,-0.17931745186663905,1.0557056507496076,0.9638778658724216,0.7316430653377471,-0.3749136834482204,-0.785146344144231,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
10951,-1.560913335647299,0.8087974336862196,0.8915515819434169,1.2629292197323445,-0.5752199874456134,-1.0444634365085097,-0.2895499728990174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
4281,1.893076373804351,0.3643626429721211,1.6148144212334647,1.1066685860868748,0.34534227359391745,2.585975856591391,1.0446963022196547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
10020,0.16608151907852592,-0.9195600857574966,-0.8442792323526979,-1.1122324116787965,0.13815622864021043,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
11512,-0.46714992765427654,0.5125075732101539,0.09596245872436429,1.3879377266487203,-0.27806809921698566,-0.5258292517799524,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
12012,0.16608151907852592,-0.1788354345673325,0.4575938783693882,-0.7372068909296691,0.23791247250681055,-0.26651215941567374,0.7481971299710609,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
4837,-1.676046325962354,0.5618892166228315,0.31294131051137863,-0.08091222961869583,-0.5826289392447236,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
8906,-0.23688394702416657,-0.4751252950433981,0.529920162298393,-1.2372409185951725,0.11513555697868709,-0.785146344144231,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
8771,-0.17931745186663905,-0.8701784423448189,-0.4103215287786692,-0.9559717780333268,0.1632937436729064,-0.26651215941567374,0.7481971299710609,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
13061,0.6266134803387459,-1.3146132330589173,-0.9889318002107074,0.10660053075586794,-3.841244703746544,0.5114391176771621,-1.3272970757690956,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,1
7563,0.16608151907852592,0.26559935614676594,1.180856717659436,0.9816600791704989,0.0828536955682745,-0.26651215941567374,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1
11026,-0.006617966394056577,1.4507587980510284,0.16828874265336907,1.3566855999196263,0.0841767226752574,-1.0444634365085097,-0.882548317396205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1
1352,0.3963474997086359,-0.030690504329299696,-0.6996266644946882,-0.2996771167223536,-0.021930051304866614,-0.26651215941567374,0.5999475438467641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
8732,-0.17931745186663905,-0.1788354345673325,-0.48264781270767393,-0.9872239047624207,0.32179239108960095,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
2663,-0.985248384072024,0.6606525034481867,0.8915515819434169,0.2941132911304317,-0.2984427166645402,-0.785146344144231,-0.2895499728990174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
9011,-1.5033468404897714,0.7100341468608643,0.4575938783693882,1.3879377266487203,-0.4569413640812348,-1.0444634365085097,-1.1790474896447989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
3673,0.2812145093935809,1.1544689375749628,-1.133584368068717,1.2941813464614385,0.016173129376276706,-0.785146344144231,-1.4755466618933926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1
1029,-0.006617966394056577,-0.0800721477419773,-0.7719529484236931,-1.0184760314915147,0.1225445087777973,-0.785146344144231,0.1551987854738733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0
10094,0.3963474997086359,-0.2775987213926877,0.16828874265336907,-0.23717286326416565,0.32046936398261805,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0
12409,0.2236480142360534,0.4137442863847987,1.2531830015884406,1.0441643326286867,-0.28600626185889205,0.5114391176771621,-1.4755466618933926,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
3431,-0.40958343249674906,1.253232224400318,1.3255092855174455,0.07534840402677398,-0.06850060547070644,-0.5258292517799524,-0.5860491451476112,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
898,2.699007306009736,0.7100341468608643,1.180856717659436,1.2004249662741566,-0.17619501197920992,2.585975856591391,-0.734298731271908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1
2423,0.10851502392099842,0.06807278249605551,-0.48264781270767393,-0.8622153978460448,0.21171653578852528,-0.785146344144231,0.5999475438467641,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0
1930,-0.06418446155158407,1.3026138678129955,-0.48264781270767393,0.5128781782340894,-0.11163128915838776,-0.26651215941567374,-0.4377995590233143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
9115,0.10851502392099842,-0.030690504329299696,0.09596245872436429,1.3566855999196263,0.26490222548928555,-1.0444634365085097,-0.734298731271908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
5875,4.483568655893088,1.1050872941622851,1.2531830015884406,1.637954740481472,0.28448302667265035,-0.785146344144231,0.4516979577224671,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3,3
6889,0.3387810045511084,-1.8084296671856934,-0.12101639306265005,-1.0809802849497026,0.5990988727134673,1.0300733024057194,0.4516979577224671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
10142,-1.3882138501747165,0.11745442590873312,0.6745727301564025,1.2629292197323445,-0.19709884026956062,-0.785146344144231,-0.882548317396205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,2
4139,-0.985248384072024,-0.22821707798001012,-0.33799524484966437,1.0441643326286867,-0.42386568640663247,-1.0444634365085097,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2
12539,-0.23688394702416657,0.3643626429721211,0.7468990140854073,0.7316430653377471,-0.16957987644428946,-0.785146344144231,-0.734298731271908,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
3382,1.202278431914021,-2.005956240836404,-1.0612580841397121,-1.2684930453242664,0.2249468068583662,1.0300733024057194,-0.14130038677472048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3
4665,-0.5247164228118041,0.7100341468608643,-0.33799524484966437,0.4816260515049955,-0.01081662360619831,-0.26651215941567374,-1.030797903520502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1
